fputs,fputs,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
fputs,fputs,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
fputs,fputs,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
fputs,fputs,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
ftell,ftell,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,314,377,18,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
fputs,fputs,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,379,410,7,SmallerC-master
tmpnam,tmpnam,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
ferror,ferror,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
ferror,ferror,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,412,451,10,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcpy,strcpy,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcat,strcat,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcat,strcat,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcat,strcat,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcat,strcat,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
system,system,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,453,491,10,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
remove,remove,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/n2f.c,493,551,16,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,561,604,11,SmallerC-master
remove,remove,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,561,604,11,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,561,604,11,SmallerC-master
vprintf,vprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,561,604,11,SmallerC-master
exit,exit,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,561,604,11,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,631,637,0,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,639,645,0,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,647,671,5,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,647,671,5,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,692,700,0,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,702,707,1,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,709,714,1,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,716,721,1,SmallerC-master
fwrite,fwrite,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,723,728,1,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,730,742,1,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
memmove,memmove,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
free,free,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
qsort,qsort,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,755,987,74,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,990,1076,26,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1078,1087,0,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strncmp,strncmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strncmp,strncmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1089,1143,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1145,1201,16,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1240,1268,6,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1240,1268,6,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1240,1268,6,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
qsort,qsort,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
strncmp,strncmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1270,1375,32,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1377,1422,12,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1377,1422,12,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1424,1494,20,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1496,1551,15,SmallerC-master
memcpy,memcpy,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1496,1551,15,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1732,1953,71,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1732,1953,71,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1732,1953,71,SmallerC-master
printf,printf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1732,1953,71,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,1732,1953,71,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2027,2194,53,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2027,2194,53,SmallerC-master
memcpy,memcpy,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2027,2194,53,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2027,2194,53,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2313,2495,58,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2313,2495,58,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fprintf,fprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2520,2584,18,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2587,2617,7,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
strtok,strtok,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
strtok,strtok,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2623,2705,24,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
memcmp,memcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strtoul,strtoul,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strtoul,strtoul,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strtoul,strtoul,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strtoul,strtoul,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strcmp,strcmp,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrl.c,2729,2916,59,SmallerC-master
strlen,strlen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,253,262,0,SmallerC-master
remove,remove,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,253,262,0,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,264,309,12,SmallerC-master
remove,remove,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,264,309,12,SmallerC-master
puts,puts,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,264,309,12,SmallerC-master
vprintf,vprintf,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,264,309,12,SmallerC-master
exit,exit,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,264,309,12,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,316,322,0,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,324,330,0,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,332,356,5,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,332,356,5,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,377,385,0,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,387,392,1,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,394,399,1,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,401,406,1,SmallerC-master
fwrite,fwrite,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,408,413,1,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
fgetc,fgetc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,416,446,7,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fopen,fopen,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
malloc,malloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
memset,memset,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fseek,fseek,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fread,fread,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
strtok,strtok,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
realloc,realloc,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
strtok,strtok,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
fclose,fclose,D:/Code/Repos/r10k_cpp/home/yoyo/work/SmallerC-master/v0100/smlrcc.c,452,534,24,SmallerC-master
